comp,market,family,p,y
uefa.euro,fouls_under_21.5,fouls,0.33585,0
uefa.euro,fouls_over_23.5,fouls,0.55195,1
uefa.euro,fouls_under_23.5,fouls,0.44805,0
uefa.euro,result_Spain,result,0.4152,1
uefa.euro,result_draw,result,0.2842,0
uefa.euro,result_Croatia,result,0.3006,0
uefa.euro,double_chance_Spain_draw,result,0.6994,1
uefa.euro,double_chance_Croatia_draw,result,0.5848,0
uefa.euro,double_chance_Spain_Croatia,result,0.7158,1
uefa.euro,dnb_Spain,result,0.5800502933780386,1
uefa.euro,dnb_Croatia,result,0.4199497066219614,0
uefa.euro,win_margin_Spain_1,result,0.231,0
uefa.euro,win_margin_Spain_2,result,0.12025,0
uefa.euro,win_margin_Spain_3plus,result,0.06395,1
uefa.euro,win_margin_Croatia_1,result,0.1888,0
uefa.euro,win_margin_Croatia_2,result,0.08025,0
uefa.euro,win_margin_Croatia_3plus,result,0.03155,0
uefa.euro,score_0_0,result,0.1038,0
uefa.euro,score_0_1,result,0.1091,0
uefa.euro,score_0_2,result,0.05405,0
uefa.euro,score_1_0,result,0.1302,0
uefa.euro,score_1_1,result,0.13135,0
uefa.euro,score_1_2,result,0.06475,0
uefa.euro,score_1_3,result,0.02285,0
uefa.euro,score_2_0,result,0.0815,0
uefa.euro,score_2_1,result,0.08325,0
uefa.euro,score_2_2,result,0.0432,0
uefa.euro,score_3_0,result,0.0341,1
uefa.euro,score_3_1,result,0.03365,0
uefa.euro,goals_range_0_1,goals,0.3431,0
uefa.euro,goals_range_2_3,goals,0.4668,1
uefa.euro,goals_range_2_4,goals,0.5817,1
uefa.euro,goals_range_1_3,goals,0.7061,1
uefa.euro,goals_4plus,goals,0.1901,0
uefa.euro,team_goals_range_Spain_0_1,goals,0.64665,0
uefa.euro,team_goals_range_Spain_2plus,goals,0.35335,1
uefa.euro,team_goals_range_Croatia_0_1,goals,0.73545,1
uefa.euro,team_goals_range_Croatia_2plus,goals,0.26455,0
uefa.euro,goals_1h_over_0.5,goals,0.63855,1
uefa.euro,goals_1h_under_0.5,goals,0.36145,0
uefa.euro,goals_2h_over_0.5,goals,0.71015,0
uefa.euro,goals_1h_over_1.5,goals,0.26865,1
uefa.euro,goals_1h_under_1.5,goals,0.73135,0
uefa.euro,goals_2h_over_1.5,goals,0.34875,0
uefa.euro,goals_1h_over_2.5,goals,0.0813,1
uefa.euro,goals_1h_under_2.5,goals,0.9187,0
uefa.euro,goals_2h_over_2.5,goals,0.1285,0
uefa.euro,goal_both_halves,goals,0.4525,0
uefa.euro,half_most_goals_1h,result,0.3043,1
uefa.euro,half_most_goals_2h,result,0.41355,0
uefa.euro,half_most_goals_tie,result,0.28215,0
uefa.euro,ht_score_0_0,result,0.36145,0
uefa.euro,ht_score_0_1,result,0.1641,0
uefa.euro,ht_score_0_2,result,0.03895,0
uefa.euro,ht_score_1_0,result,0.2058,0
uefa.euro,ht_score_1_1,result,0.09005,0
uefa.euro,ht_score_2_0,result,0.05835,0
uefa.euro,htft_HH,result,0.24285,1
uefa.euro,htft_HD,result,0.05015,0
uefa.euro,htft_HA,result,0.0152,0
uefa.euro,htft_DH,result,0.1554,0
uefa.euro,htft_DD,result,0.18645,0
uefa.euro,htft_DA,result,0.11575,0
uefa.euro,htft_AH,result,0.01695,0
uefa.euro,htft_AD,result,0.0476,0
uefa.euro,htft_AA,result,0.16965,0
uefa.euro,cards_1h_over_0.5,cards,0.7604,1
uefa.euro,cards_1h_under_0.5,cards,0.2396,0
uefa.euro,cards_1h_over_1.5,cards,0.4246,0
uefa.euro,cards_1h_under_1.5,cards,0.5754,1
uefa.euro,cards_1h_over_2.5,cards,0.18205,0
uefa.euro,cards_1h_under_2.5,cards,0.81795,1
uefa.euro,corners_3w_over_4,corners,0.78645,1
uefa.euro,corners_3w_exactly_4,corners,0.07625,0
uefa.euro,corners_3w_under_4,corners,0.1373,0
uefa.euro,corners_3w_over_5,corners,0.70495,0
uefa.euro,corners_3w_exactly_5,corners,0.0815,0
uefa.euro,corners_3w_under_5,corners,0.21355,0
uefa.euro,corners_3w_over_6,corners,0.62225,0
uefa.euro,corners_3w_exactly_6,corners,0.0827,1
uefa.euro,corners_3w_under_6,corners,0.29505,1
uefa.euro,corners_3w_over_7,corners,0.54025,0
uefa.euro,corners_3w_exactly_7,corners,0.082,1
uefa.euro,corners_3w_under_7,corners,0.37775,1
uefa.euro,corners_3w_over_8,corners,0.46295,0
uefa.euro,corners_3w_exactly_8,corners,0.0773,1
uefa.euro,corners_3w_under_8,corners,0.45975,1
uefa.euro,corners_3w_over_9,corners,0.3894,0
uefa.euro,corners_3w_exactly_9,corners,0.07355,1
uefa.euro,corners_3w_under_9,corners,0.53705,1
uefa.euro,corners_3w_over_10,corners,0.32645,0
uefa.euro,corners_3w_exactly_10,corners,0.06295,1
uefa.euro,corners_3w_under_10,corners,0.6106,1
uefa.euro,corners_3w_over_11,corners,0.27095,0
uefa.euro,corners_3w_exactly_11,corners,0.0555,1
uefa.euro,corners_3w_under_11,corners,0.67355,1
uefa.euro,corners_3w_over_12,corners,0.2213,0
uefa.euro,corners_3w_exactly_12,corners,0.04965,1
uefa.euro,corners_3w_under_12,corners,0.72905,1
uefa.euro,most_corners_Spain,corners,0.5951,1
uefa.euro,most_corners_Croatia,corners,0.3144,0
uefa.euro,most_corners_tie,corners,0.0905,0
uefa.euro,btt_cards_yes,cards,0.75175,0
uefa.euro,btt_cards_no,cards,0.24824999999999997,1
uefa.euro,most_cards_Spain,cards,0.34965,1
uefa.euro,most_cards_Croatia,cards,0.44965,0
uefa.euro,most_cards_tie,cards,0.2007,0
uefa.euro,red_card_yes,fouls,0.05915,0
uefa.euro,red_card_no,fouls,0.94085,1
uefa.euro,cards_over_1.5,cards,0.9129,0
uefa.euro,cards_under_1.5,cards,0.0871,1
uefa.euro,cards_over_6.5,cards,0.11855,0
uefa.euro,cards_under_6.5,cards,0.88145,1
uefa.euro,cards_over_7.5,cards,0.05645,0
uefa.euro,cards_under_7.5,cards,0.94355,1
uefa.euro,offsides_over_1.5,offsides,0.88225,1
uefa.euro,offsides_under_1.5,offsides,0.11775,0
uefa.euro,offsides_over_2.5,offsides,0.745,0
uefa.euro,offsides_under_2.5,offsides,0.255,1
uefa.euro,offsides_over_3.5,offsides,0.59045,0
uefa.euro,offsides_under_3.5,offsides,0.40955,1
uefa.euro,offsides_over_4.5,offsides,0.44255,0
uefa.euro,offsides_under_4.5,offsides,0.55745,1
uefa.euro,gk_saves_Spain_over_1.5,saves,0.60735,1
uefa.euro,gk_saves_Spain_over_2.5,saves,0.3791,1
uefa.euro,gk_saves_Spain_over_3.5,saves,0.21495,1
uefa.euro,gk_saves_Spain_over_4.5,saves,0.10905,1
uefa.euro,gk_saves_Croatia_over_1.5,saves,0.7648,1
uefa.euro,gk_saves_Croatia_over_2.5,saves,0.56025,0
uefa.euro,gk_saves_Croatia_over_3.5,saves,0.37775,0
uefa.euro,gk_saves_Croatia_over_4.5,saves,0.2286,0
uefa.euro,goals_over_0.5,goals,0.95025,1
uefa.euro,goals_under_0.5,goals,0.04975,0
uefa.euro,goals_over_1.5,goals,0.80925,1
uefa.euro,goals_under_1.5,goals,0.19075,0
uefa.euro,goals_over_2.5,goals,0.58745,1
uefa.euro,goals_under_2.5,goals,0.41255,0
uefa.euro,goals_over_3.5,goals,0.36335,0
uefa.euro,goals_under_3.5,goals,0.63665,1
uefa.euro,goals_over_4.5,goals,0.1903,0
uefa.euro,goals_under_4.5,goals,0.8097,1
uefa.euro,btts_yes,goals,0.3487,1
uefa.euro,btts_no,goals,0.6513,0
uefa.euro,team_goals_Italy_over_0.5,goals,0.9221,1
uefa.euro,team_goals_Italy_over_1.5,goals,0.72965,1
uefa.euro,team_goals_Italy_over_2.5,goals,0.4737,0
uefa.euro,team_goals_Albania_over_0.5,goals,0.37685,1
uefa.euro,team_goals_Albania_over_1.5,goals,0.0842,0
uefa.euro,team_goals_Albania_over_2.5,goals,0.0138,0
uefa.euro,corners_over_7.5,corners,0.57315,1
uefa.euro,corners_under_7.5,corners,0.42685,0
uefa.euro,corners_over_8.5,corners,0.49715,0
uefa.euro,corners_under_8.5,corners,0.50285,1
uefa.euro,corners_over_9.5,corners,0.4257,0
uefa.euro,corners_under_9.5,corners,0.5743,1
uefa.euro,corners_over_10.5,corners,0.3621,0
uefa.euro,corners_under_10.5,corners,0.6379,1
uefa.euro,corners_over_11.5,corners,0.2999,0
uefa.euro,corners_under_11.5,corners,0.7001,1
uefa.euro,team_corners_Italy_over_2.5,corners,0.7684,1
uefa.euro,team_corners_Italy_over_3.5,corners,0.6618,1
uefa.euro,team_corners_Italy_over_4.5,corners,0.55115,1
uefa.euro,team_corners_Italy_over_5.5,corners,0.4531,0
uefa.euro,team_corners_Albania_over_2.5,corners,0.5124,1
uefa.euro,team_corners_Albania_over_3.5,corners,0.3863,0
uefa.euro,team_corners_Albania_over_4.5,corners,0.2843,0
uefa.euro,team_corners_Albania_over_5.5,corners,0.2112,0
uefa.euro,cards_over_2.5,cards,0.7221,1
uefa.euro,cards_under_2.5,cards,0.2779,0
uefa.euro,cards_over_3.5,cards,0.51295,1
uefa.euro,cards_under_3.5,cards,0.48705,0
uefa.euro,cards_over_4.5,cards,0.3193,0
uefa.euro,cards_under_4.5,cards,0.6807,1
uefa.euro,cards_over_5.5,cards,0.17335,0
uefa.euro,cards_under_5.5,cards,0.82665,1
uefa.euro,team_cards_Italy_over_0.5,cards,0.78535,1
uefa.euro,team_cards_Italy_over_1.5,cards,0.45975,1
uefa.euro,team_cards_Italy_over_2.5,cards,0.20095,0
uefa.euro,team_cards_Albania_over_0.5,cards,0.88655,1
uefa.euro,team_cards_Albania_over_1.5,cards,0.64085,1
uefa.euro,team_cards_Albania_over_2.5,cards,0.37265,0
uefa.euro,team_shots_Italy_over_8.5,shots,0.6353,1
uefa.euro,team_shots_Italy_over_10.5,shots,0.50175,1
uefa.euro,team_shots_Italy_over_12.5,shots,0.38715,1
uefa.euro,team_sot_Italy_over_2.5,shots,0.84895,1
uefa.euro,team_sot_Italy_over_3.5,shots,0.74535,1
uefa.euro,team_sot_Italy_over_4.5,shots,0.63285,1
uefa.euro,team_shots_Albania_over_8.5,shots,0.603,0
uefa.euro,team_shots_Albania_over_10.5,shots,0.47285,0
uefa.euro,team_shots_Albania_over_12.5,shots,0.3634,0
uefa.euro,team_sot_Albania_over_2.5,shots,0.3984,0
uefa.euro,team_sot_Albania_over_3.5,shots,0.2651,0
uefa.euro,team_sot_Albania_over_4.5,shots,0.1739,0
uefa.euro,shots_over_20.5,shots,0.55855,1
uefa.euro,shots_under_20.5,shots,0.44145,0
uefa.euro,shots_over_22.5,shots,0.4729,1
uefa.euro,shots_under_22.5,shots,0.5271,0
uefa.euro,shots_over_24.5,shots,0.39045,1
uefa.euro,shots_under_24.5,shots,0.60955,0
uefa.euro,shots_over_26.5,shots,0.3188,0
uefa.euro,shots_under_26.5,shots,0.6812,1
uefa.euro,sot_over_5.5,shots,0.7492,1
uefa.euro,sot_under_5.5,shots,0.2508,0
uefa.euro,sot_over_6.5,shots,0.66035,0
uefa.euro,sot_under_6.5,shots,0.33965,1
uefa.euro,sot_over_7.5,shots,0.5675,0
uefa.euro,sot_under_7.5,shots,0.4325,1
uefa.euro,sot_over_8.5,shots,0.47335,0
uefa.euro,sot_under_8.5,shots,0.52665,1
uefa.euro,fouls_over_19.5,fouls,0.7212,0
uefa.euro,fouls_under_19.5,fouls,0.2788,1
uefa.euro,fouls_over_21.5,fouls,0.61095,0
uefa.euro,fouls_under_21.5,fouls,0.38905,1
uefa.euro,fouls_over_23.5,fouls,0.4946,0
uefa.euro,fouls_under_23.5,fouls,0.5054,1
uefa.euro,result_Italy,result,0.82265,1
uefa.euro,result_draw,result,0.12875,0
uefa.euro,result_Albania,result,0.0486,0
uefa.euro,double_chance_Italy_draw,result,0.9514,1
uefa.euro,double_chance_Albania_draw,result,0.17735,0
uefa.euro,double_chance_Italy_Albania,result,0.87125,1
uefa.euro,dnb_Italy,result,0.9442180774748924,1
uefa.euro,dnb_Albania,result,0.0557819225251076,0
uefa.euro,win_margin_Italy_1,result,0.20925,1
uefa.euro,win_margin_Italy_2,result,0.2353,0
uefa.euro,win_margin_Italy_3plus,result,0.3781,0
uefa.euro,win_margin_Albania_1,result,0.0394,0
uefa.euro,win_margin_Albania_2,result,0.0079,0
uefa.euro,win_margin_Albania_3plus,result,0.0013,0
uefa.euro,score_0_0,result,0.04975,0
uefa.euro,score_0_1,result,0.0221,0
uefa.euro,score_1_0,result,0.1189,0
uefa.euro,score_1_1,result,0.0573,0
uefa.euro,score_2_0,result,0.15935,0
uefa.euro,score_2_1,result,0.0736,1
uefa.euro,score_3_0,result,0.13635,0
uefa.euro,score_3_1,result,0.06495,0
uefa.euro,score_4_0,result,0.08635,0
uefa.euro,score_4_1,result,0.0409,0
uefa.euro,goals_range_0_1,goals,0.19075,0
uefa.euro,goals_range_2_3,goals,0.4459,1
uefa.euro,goals_range_2_4,goals,0.61895,1
uefa.euro,goals_range_1_3,goals,0.5869,1
uefa.euro,goals_4plus,goals,0.36335,0
uefa.euro,team_goals_range_Italy_0_1,goals,0.27035,0
uefa.euro,team_goals_range_Italy_2plus,goals,0.72965,1
uefa.euro,team_goals_range_Albania_0_1,goals,0.9158,1
uefa.euro,team_goals_range_Albania_2plus,goals,0.0842,0
uefa.euro,goals_1h_over_0.5,goals,0.7448,1
uefa.euro,goals_1h_under_0.5,goals,0.2552,0
uefa.euro,goals_2h_over_0.5,goals,0.8094,0
uefa.euro,goals_1h_over_1.5,goals,0.3969,1
uefa.euro,goals_1h_under_1.5,goals,0.6031,0
uefa.euro,goals_2h_over_1.5,goals,0.49915,0
uefa.euro,goals_1h_over_2.5,goals,0.16015,1
uefa.euro,goals_1h_under_2.5,goals,0.83985,0
uefa.euro,goals_2h_over_2.5,goals,0.23535,0
uefa.euro,goal_both_halves,goals,0.60395,0
uefa.euro,half_most_goals_1h,result,0.31255,1
uefa.euro,half_most_goals_2h,result,0.4469,0
uefa.euro,half_most_goals_tie,result,0.24055,0
uefa.euro,ht_score_0_0,result,0.2552,0
uefa.euro,ht_score_0_1,result,0.0531,0
uefa.euro,ht_score_1_0,result,0.2948,0
uefa.euro,ht_score_1_1,result,0.0611,0
uefa.euro,ht_score_2_0,result,0.1693,0
uefa.euro,ht_score_2_1,result,0.03755,1
uefa.euro,htft_HH,result,0.58815,1
uefa.euro,htft_HD,result,0.0208,0
uefa.euro,htft_HA,result,0.00295,0
uefa.euro,htft_DH,result,0.21185,0
uefa.euro,htft_DD,result,0.08745,0
uefa.euro,htft_DA,result,0.02095,0
uefa.euro,htft_AH,result,0.02265,0
uefa.euro,htft_AD,result,0.0205,0
uefa.euro,htft_AA,result,0.0247,0
uefa.euro,cards_1h_over_0.5,cards,0.72675,1
uefa.euro,cards_1h_under_0.5,cards,0.27325,0
uefa.euro,cards_1h_over_1.5,cards,0.3749,1
uefa.euro,cards_1h_under_1.5,cards,0.6251,0
uefa.euro,cards_1h_over_2.5,cards,0.14395,1
uefa.euro,cards_1h_under_2.5,cards,0.85605,0
uefa.euro,corners_3w_over_4,corners,0.81375,1
uefa.euro,corners_3w_exactly_4,corners,0.06685,0
uefa.euro,corners_3w_under_4,corners,0.1194,0
uefa.euro,corners_3w_over_5,corners,0.7395,1
uefa.euro,corners_3w_exactly_5,corners,0.07425,0
uefa.euro,corners_3w_under_5,corners,0.18625,0
uefa.euro,corners_3w_over_6,corners,0.65705,1
uefa.euro,corners_3w_exactly_6,corners,0.08245,0
uefa.euro,corners_3w_under_6,corners,0.2605,0
uefa.euro,corners_3w_over_7,corners,0.57315,1
uefa.euro,corners_3w_exactly_7,corners,0.0839,0
uefa.euro,corners_3w_under_7,corners,0.34295,0
uefa.euro,corners_3w_over_8,corners,0.49715,0
uefa.euro,corners_3w_exactly_8,corners,0.076,0
uefa.euro,corners_3w_under_8,corners,0.42685,0
uefa.euro,corners_3w_over_9,corners,0.4257,0
uefa.euro,corners_3w_exactly_9,corners,0.07145,1
uefa.euro,corners_3w_under_9,corners,0.50285,1
uefa.euro,corners_3w_over_10,corners,0.3621,0
uefa.euro,corners_3w_exactly_10,corners,0.0636,1
uefa.euro,corners_3w_under_10,corners,0.5743,1
uefa.euro,corners_3w_over_11,corners,0.2999,0
uefa.euro,corners_3w_exactly_11,corners,0.0622,1
uefa.euro,corners_3w_under_11,corners,0.6379,1
uefa.euro,corners_3w_over_12,corners,0.24375,0
uefa.euro,corners_3w_exactly_12,corners,0.05615,1
uefa.euro,corners_3w_under_12,corners,0.7001,1
uefa.euro,most_corners_Italy,corners,0.64545,1
uefa.euro,most_corners_Albania,corners,0.27265,0
uefa.euro,most_corners_tie,corners,0.0819,0
uefa.euro,btt_cards_yes,cards,0.69625,1
uefa.euro,btt_cards_no,cards,0.30374999999999996,0
uefa.euro,most_cards_Italy,cards,0.27605,0
uefa.euro,most_cards_Albania,cards,0.5206,0
uefa.euro,most_cards_tie,cards,0.20335,1
uefa.euro,red_card_yes,fouls,0.1061,0
uefa.euro,red_card_no,fouls,0.8939,1
uefa.euro,cards_over_1.5,cards,0.8858,1
uefa.euro,cards_under_1.5,cards,0.1142,0
uefa.euro,cards_over_6.5,cards,0.0825,0
uefa.euro,cards_under_6.5,cards,0.9175,1
uefa.euro,cards_over_7.5,cards,0.0365,0
uefa.euro,cards_under_7.5,cards,0.9635,1
uefa.euro,offsides_over_1.5,offsides,0.73505,1
uefa.euro,offsides_under_1.5,offsides,0.26495,0
uefa.euro,offsides_over_2.5,offsides,0.5437,1
uefa.euro,offsides_under_2.5,offsides,0.4563,0
uefa.euro,offsides_over_3.5,offsides,0.3735,0
uefa.euro,offsides_under_3.5,offsides,0.6265,1
uefa.euro,offsides_over_4.5,offsides,0.2383,0
uefa.euro,offsides_under_4.5,offsides,0.7617,1
uefa.euro,gk_saves_Italy_over_1.5,saves,0.5458,0
uefa.euro,gk_saves_Italy_over_2.5,saves,0.31945,0
uefa.euro,gk_saves_Italy_over_3.5,saves,0.16665,0
uefa.euro,gk_saves_Italy_over_4.5,saves,0.07995,0
uefa.euro,gk_saves_Albania_over_1.5,saves,0.8237,1
uefa.euro,gk_saves_Albania_over_2.5,saves,0.6383,1
uefa.euro,gk_saves_Albania_over_3.5,saves,0.45055,0
uefa.euro,gk_saves_Albania_over_4.5,saves,0.28755,0
uefa.euro,goals_over_0.5,goals,0.9464,1
uefa.euro,goals_under_0.5,goals,0.0536,0
uefa.euro,goals_over_1.5,goals,0.79075,1
uefa.euro,goals_under_1.5,goals,0.20925,0
uefa.euro,goals_over_2.5,goals,0.5597,1
uefa.euro,goals_under_2.5,goals,0.4403,0
uefa.euro,goals_over_3.5,goals,0.3338,0
uefa.euro,goals_under_3.5,goals,0.6662,1
uefa.euro,goals_over_4.5,goals,0.17105,0
uefa.euro,goals_under_4.5,goals,0.82895,1
uefa.euro,btts_yes,goals,0.41855,1
uefa.euro,btts_no,goals,0.58145,0
uefa.euro,team_goals_Poland_over_0.5,goals,0.46545,1
uefa.euro,team_goals_Poland_over_1.5,goals,0.1319,0
uefa.euro,team_goals_Poland_over_2.5,goals,0.02525,0
uefa.euro,team_goals_Netherlands_over_0.5,goals,0.8995,1
uefa.euro,team_goals_Netherlands_over_1.5,goals,0.67015,1
uefa.euro,team_goals_Netherlands_over_2.5,goals,0.40205,0
uefa.euro,corners_over_7.5,corners,0.581,1
uefa.euro,corners_under_7.5,corners,0.419,0
uefa.euro,corners_over_8.5,corners,0.499,1
uefa.euro,corners_under_8.5,corners,0.501,0
uefa.euro,corners_over_9.5,corners,0.4223,0
uefa.euro,corners_under_9.5,corners,0.5777,1
uefa.euro,corners_over_10.5,corners,0.3562,0
uefa.euro,corners_under_10.5,corners,0.6438,1
uefa.euro,corners_over_11.5,corners,0.2974,0
uefa.euro,corners_under_11.5,corners,0.7026,1
uefa.euro,team_corners_Poland_over_2.5,corners,0.42605,1
uefa.euro,team_corners_Poland_over_3.5,corners,0.30665,0
uefa.euro,team_corners_Poland_over_4.5,corners,0.21825,0
uefa.euro,team_corners_Poland_over_5.5,corners,0.15385,0
uefa.euro,team_corners_Netherlands_over_2.5,corners,0.8173,1
uefa.euro,team_corners_Netherlands_over_3.5,corners,0.72105,1
uefa.euro,team_corners_Netherlands_over_4.5,corners,0.62005,1
uefa.euro,team_corners_Netherlands_over_5.5,corners,0.51925,1
uefa.euro,cards_over_2.5,cards,0.8089,0
uefa.euro,cards_under_2.5,cards,0.1911,1
uefa.euro,cards_over_3.5,cards,0.6299,0
uefa.euro,cards_under_3.5,cards,0.3701,1
uefa.euro,cards_over_4.5,cards,0.43445,0
uefa.euro,cards_under_4.5,cards,0.56555,1
uefa.euro,cards_over_5.5,cards,0.2695,0
uefa.euro,cards_under_5.5,cards,0.7305,1
uefa.euro,team_cards_Netherlands_over_0.5,cards,0.85035,1
uefa.euro,team_cards_Netherlands_over_1.5,cards,0.5715,0
uefa.euro,team_cards_Netherlands_over_2.5,cards,0.29305,0
uefa.euro,team_shots_Poland_over_8.5,shots,0.4677,1
uefa.euro,team_shots_Poland_over_10.5,shots,0.3459,1
uefa.euro,team_shots_Poland_over_12.5,shots,0.2459,0
uefa.euro,team_sot_Poland_over_2.5,shots,0.36895,1
uefa.euro,team_sot_Poland_over_3.5,shots,0.2442,1
uefa.euro,team_sot_Poland_over_4.5,shots,0.1601,1
uefa.euro,team_shots_Netherlands_over_8.5,shots,0.7579,1
uefa.euro,team_shots_Netherlands_over_10.5,shots,0.64325,1
uefa.euro,team_shots_Netherlands_over_12.5,shots,0.5261,1
uefa.euro,team_sot_Netherlands_over_2.5,shots,0.89295,1
uefa.euro,team_sot_Netherlands_over_3.5,shots,0.80635,1
uefa.euro,team_sot_Netherlands_over_4.5,shots,0.70795,0
uefa.euro,shots_over_20.5,shots,0.5711,1
uefa.euro,shots_under_20.5,shots,0.4289,0
uefa.euro,shots_over_22.5,shots,0.4851,1
uefa.euro,shots_under_22.5,shots,0.5149,0
uefa.euro,shots_over_24.5,shots,0.40405,1
uefa.euro,shots_under_24.5,shots,0.59595,0
uefa.euro,shots_over_26.5,shots,0.3286,1
uefa.euro,shots_under_26.5,shots,0.6714,0
uefa.euro,sot_over_5.5,shots,0.792,1
uefa.euro,sot_under_5.5,shots,0.208,0
uefa.euro,sot_over_6.5,shots,0.70595,1
uefa.euro,sot_under_6.5,shots,0.29405,0
uefa.euro,sot_over_7.5,shots,0.6153,1
uefa.euro,sot_under_7.5,shots,0.3847,0
uefa.euro,sot_over_8.5,shots,0.52725,1
uefa.euro,sot_under_8.5,shots,0.47275,0
uefa.euro,fouls_over_19.5,fouls,0.82775,0
uefa.euro,fouls_under_19.5,fouls,0.17225,1
uefa.euro,fouls_over_21.5,fouls,0.73635,0
uefa.euro,fouls_under_21.5,fouls,0.26365,1
uefa.euro,fouls_over_23.5,fouls,0.63155,0
uefa.euro,fouls_under_23.5,fouls,0.36845,1
uefa.euro,result_Poland,result,0.0853,0
uefa.euro,result_draw,result,0.16485,0
uefa.euro,result_Netherlands,result,0.74985,1
uefa.euro,double_chance_Poland_draw,result,0.25015,0
uefa.euro,double_chance_Netherlands_draw,result,0.9147000000000001,1
uefa.euro,double_chance_Poland_Netherlands,result,0.8351500000000001,1
uefa.euro,dnb_Poland,result,0.10213734059749745,0
uefa.euro,dnb_Netherlands,result,0.8978626594025025,1
uefa.euro,win_margin_Poland_1,result,0.06495,0
uefa.euro,win_margin_Poland_2,result,0.01685,0
uefa.euro,win_margin_Poland_3plus,result,0.0035,0
uefa.euro,win_margin_Netherlands_1,result,0.2328,1
uefa.euro,win_margin_Netherlands_2,result,0.22385,0
uefa.euro,win_margin_Netherlands_3plus,result,0.2932,0
uefa.euro,score_0_0,result,0.0536,0
uefa.euro,score_0_1,result,0.12155,0
uefa.euro,score_0_2,result,0.14405,0
uefa.euro,score_0_3,result,0.11075,0
uefa.euro,score_0_4,result,0.06025,0
uefa.euro,score_1_0,result,0.0341,0
uefa.euro,score_1_1,result,0.07665,0
uefa.euro,score_1_2,result,0.0882,1
uefa.euro,score_1_3,result,0.06735,0
uefa.euro,score_1_4,result,0.0374,0
uefa.euro,score_2_1,result,0.02485,0
uefa.euro,score_2_2,result,0.02945,0
uefa.euro,score_2_3,result,0.0203,0
uefa.euro,goals_range_0_1,goals,0.20925,0
uefa.euro,goals_range_2_3,goals,0.45695,1
uefa.euro,goals_range_2_4,goals,0.6197,1
uefa.euro,goals_range_1_3,goals,0.6126,1
uefa.euro,goals_4plus,goals,0.3338,0
uefa.euro,team_goals_range_Poland_0_1,goals,0.8681,1
uefa.euro,team_goals_range_Poland_2plus,goals,0.1319,0
uefa.euro,team_goals_range_Netherlands_0_1,goals,0.32985,0
uefa.euro,team_goals_range_Netherlands_2plus,goals,0.67015,1
uefa.euro,goals_1h_over_0.5,goals,0.7348,1
uefa.euro,goals_1h_under_0.5,goals,0.2652,0
uefa.euro,goals_2h_over_0.5,goals,0.79655,1
uefa.euro,goals_1h_over_1.5,goals,0.3835,1
uefa.euro,goals_1h_under_1.5,goals,0.6165,0
uefa.euro,goals_2h_over_1.5,goals,0.4742,0
uefa.euro,goals_1h_over_2.5,goals,0.1477,0
uefa.euro,goals_1h_under_2.5,goals,0.8523,1
uefa.euro,goals_2h_over_2.5,goals,0.21945,0
uefa.euro,goal_both_halves,goals,0.58495,1
uefa.euro,half_most_goals_1h,result,0.3167,1
uefa.euro,half_most_goals_2h,result,0.44165,0
uefa.euro,half_most_goals_tie,result,0.24165,0
uefa.euro,ht_score_0_0,result,0.2652,0
uefa.euro,ht_score_0_1,result,0.27525,0
uefa.euro,ht_score_0_2,result,0.1454,0
uefa.euro,ht_score_1_0,result,0.07605,0
uefa.euro,ht_score_1_1,result,0.07855,1
uefa.euro,ht_score_1_2,result,0.039,0
uefa.euro,htft_HH,result,0.0444,0
uefa.euro,htft_HD,result,0.0316,0
uefa.euro,htft_HA,result,0.0269,0
uefa.euro,htft_DH,result,0.0359,0
uefa.euro,htft_DD,result,0.10275,0
uefa.euro,htft_DA,result,0.21055,1
uefa.euro,htft_AH,result,0.005,0
uefa.euro,htft_AD,result,0.0305,0
uefa.euro,htft_AA,result,0.5124,0
uefa.euro,cards_1h_over_0.5,cards,0.7835,1
uefa.euro,cards_1h_under_0.5,cards,0.2165,0
uefa.euro,cards_1h_over_1.5,cards,0.453,0
uefa.euro,cards_1h_under_1.5,cards,0.547,1
uefa.euro,cards_1h_over_2.5,cards,0.19695,0
uefa.euro,cards_1h_under_2.5,cards,0.80305,1
uefa.euro,corners_3w_over_4,corners,0.8204,1
uefa.euro,corners_3w_exactly_4,corners,0.0633,0
