event_id,comp,date,team,opponent,home_away,goals_for,goals_against,corners_for,corners_against,yellows_for,yellows_against,reds_for,reds_against,fouls_for,fouls_against,shots_for,shots_against,sot_for,sot_against,offsides_for,offsides_against,tackles_for,tackles_against,saves_for,saves_against,goals_1h_for,cards_1h_for,possession
684666,fifa.worldq.conmebol,2025-09-09,Peru,Paraguay,home,0.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,6.0,12.0,12.0,7.0,3.0,5.0,1.0,2.0,23.0,22.0,3.0,3.0,0,0,54.5
684666,fifa.worldq.conmebol,2025-09-09,Paraguay,Peru,away,1.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,12.0,6.0,7.0,12.0,5.0,3.0,2.0,1.0,22.0,23.0,3.0,3.0,0,1,45.5
684667,fifa.worldq.conmebol,2025-09-09,Venezuela,Colombia,home,3.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,14.0,16.0,11.0,13.0,8.0,9.0,1.0,0.0,14.0,10.0,3.0,5.0,2,0,36.3
684667,fifa.worldq.conmebol,2025-09-09,Colombia,Venezuela,away,6.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,16.0,14.0,13.0,11.0,9.0,8.0,0.0,1.0,10.0,14.0,5.0,3.0,2,0,63.7
696958,fifa.worldq.concacaf,2024-03-22,Anguilla,Turks and Caicos Islands,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
696958,fifa.worldq.concacaf,2024-03-22,Turks and Caicos Islands,Anguilla,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
696959,fifa.worldq.concacaf,2024-03-22,US Virgin Islands,British Virgin Islands,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
696959,fifa.worldq.concacaf,2024-03-22,British Virgin Islands,US Virgin Islands,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
696960,fifa.worldq.concacaf,2024-03-26,British Virgin Islands,US Virgin Islands,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
696960,fifa.worldq.concacaf,2024-03-26,US Virgin Islands,British Virgin Islands,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
696961,fifa.worldq.concacaf,2024-03-26,Turks and Caicos Islands,Anguilla,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
696961,fifa.worldq.concacaf,2024-03-26,Anguilla,Turks and Caicos Islands,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698144,fifa.worldq.concacaf,2024-06-05,Antigua and Barbuda,Bermuda,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
698144,fifa.worldq.concacaf,2024-06-05,Bermuda,Antigua and Barbuda,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
698139,fifa.worldq.concacaf,2024-06-05,Suriname,St. Vincent and the Grenadines,home,4.0,1.0,,,,,,,,,,,,,,,,,,,2,2,
698139,fifa.worldq.concacaf,2024-06-05,St. Vincent and the Grenadines,Suriname,away,1.0,4.0,,,,,,,,,,,,,,,,,,,1,0,
698142,fifa.worldq.concacaf,2024-06-05,Curaçao,Barbados,home,4.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
698142,fifa.worldq.concacaf,2024-06-05,Barbados,Curaçao,away,1.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
698143,fifa.worldq.concacaf,2024-06-05,Trinidad and Tobago,Grenada,home,2.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
698143,fifa.worldq.concacaf,2024-06-05,Grenada,Trinidad and Tobago,away,2.0,2.0,,,,,,,,,,,,,,,,,,,2,1,
698141,fifa.worldq.concacaf,2024-06-06,Guatemala,Dominica,home,6.0,0.0,,,,,,,,,,,,,,,,,,,2,1,
698141,fifa.worldq.concacaf,2024-06-06,Dominica,Guatemala,away,0.0,6.0,,,,,,,,,,,,,,,,,,,0,2,
698140,fifa.worldq.concacaf,2024-06-06,Nicaragua,Montserrat,home,4.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
698140,fifa.worldq.concacaf,2024-06-06,Montserrat,Nicaragua,away,1.0,4.0,,,,,,,,,,,,,,,,,,,2,0,
698150,fifa.worldq.concacaf,2024-06-06,Jamaica,Dominican Republic,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
698150,fifa.worldq.concacaf,2024-06-06,Dominican Republic,Jamaica,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
698145,fifa.worldq.concacaf,2024-06-06,Haiti,St. Lucia,home,2.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
698145,fifa.worldq.concacaf,2024-06-06,St. Lucia,Haiti,away,1.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
698148,fifa.worldq.concacaf,2024-06-07,Honduras,Cuba,home,3.0,1.0,,,,,,,,,,,,,,,,,,,2,0,
698148,fifa.worldq.concacaf,2024-06-07,Cuba,Honduras,away,1.0,3.0,,,,,,,,,,,,,,,,,,,1,0,
698149,fifa.worldq.concacaf,2024-06-07,Panama,Guyana,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
698149,fifa.worldq.concacaf,2024-06-07,Guyana,Panama,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
698147,fifa.worldq.concacaf,2024-06-07,Costa Rica,St. Kitts and Nevis,home,4.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
698147,fifa.worldq.concacaf,2024-06-07,St. Kitts and Nevis,Costa Rica,away,0.0,4.0,,,,,,,,,,,,,,,,,,,0,2,
698146,fifa.worldq.concacaf,2024-06-07,El Salvador,Puerto Rico,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
698146,fifa.worldq.concacaf,2024-06-07,Puerto Rico,El Salvador,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
698155,fifa.worldq.concacaf,2024-06-08,British Virgin Islands,Guatemala,home,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
698155,fifa.worldq.concacaf,2024-06-08,Guatemala,British Virgin Islands,away,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698156,fifa.worldq.concacaf,2024-06-08,Anguilla,Suriname,home,0.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
698156,fifa.worldq.concacaf,2024-06-08,Suriname,Anguilla,away,4.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
698152,fifa.worldq.concacaf,2024-06-08,Bahamas,Trinidad and Tobago,home,1.0,7.0,,,,,,,,,,,,,,,,,,,0,1,
698152,fifa.worldq.concacaf,2024-06-08,Trinidad and Tobago,Bahamas,away,7.0,1.0,,,,,,,,,,,,,,,,,,,4,0,
698151,fifa.worldq.concacaf,2024-06-09,Aruba,Curaçao,home,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
698151,fifa.worldq.concacaf,2024-06-09,Curaçao,Aruba,away,2.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
698153,fifa.worldq.concacaf,2024-06-09,Belize,Nicaragua,home,0.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
698153,fifa.worldq.concacaf,2024-06-09,Nicaragua,Belize,away,4.0,0.0,,,,,,,,,,,,,,,,,,,1,2,
698154,fifa.worldq.concacaf,2024-06-09,Cayman Islands,Antigua and Barbuda,home,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
698154,fifa.worldq.concacaf,2024-06-09,Antigua and Barbuda,Cayman Islands,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
698159,fifa.worldq.concacaf,2024-06-09,Dominica,Jamaica,home,2.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
698159,fifa.worldq.concacaf,2024-06-09,Jamaica,Dominica,away,3.0,2.0,,,,,,,,,,,,,,,,,,,2,0,
698162,fifa.worldq.concacaf,2024-06-09,St. Vincent and the Grenadines,El Salvador,home,1.0,3.0,,,,,,,,,,,,,,,,,,,1,0,
698162,fifa.worldq.concacaf,2024-06-09,El Salvador,St. Vincent and the Grenadines,away,3.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698157,fifa.worldq.concacaf,2024-06-09,Barbados,Haiti,home,1.0,3.0,,,,,,,,,,,,,,,,,,,0,2,
698157,fifa.worldq.concacaf,2024-06-09,Haiti,Barbados,away,3.0,1.0,,,,,,,,,,,,,,,,,,,2,0,
698161,fifa.worldq.concacaf,2024-06-09,Grenada,Costa Rica,home,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
698161,fifa.worldq.concacaf,2024-06-09,Costa Rica,Grenada,away,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698158,fifa.worldq.concacaf,2024-06-09,Bermuda,Honduras,home,1.0,6.0,,,,,,,,,,,,,,,,,,,1,0,
698158,fifa.worldq.concacaf,2024-06-09,Honduras,Bermuda,away,6.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
698160,fifa.worldq.concacaf,2024-06-10,Montserrat,Panama,home,1.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
698160,fifa.worldq.concacaf,2024-06-10,Panama,Montserrat,away,3.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
698168,fifa.worldq.concacaf,2024-06-11,St. Lucia,Aruba,home,2.0,2.0,,,,,,,,,,,,,,,,,,,1,0,
698168,fifa.worldq.concacaf,2024-06-11,Aruba,St. Lucia,away,2.0,2.0,,,,,,,,,,,,,,,,,,,2,0,
698165,fifa.worldq.concacaf,2024-06-11,Cuba,Cayman Islands,home,3.0,0.0,,,,,,,,,,,,,,,,,,,,,
698165,fifa.worldq.concacaf,2024-06-11,Cayman Islands,Cuba,away,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
698167,fifa.worldq.concacaf,2024-06-11,St. Kitts and Nevis,Bahamas,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
698167,fifa.worldq.concacaf,2024-06-11,Bahamas,St. Kitts and Nevis,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,2,
698163,fifa.worldq.concacaf,2024-06-11,Guyana,Belize,home,3.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
698163,fifa.worldq.concacaf,2024-06-11,Belize,Guyana,away,1.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
698164,fifa.worldq.concacaf,2024-06-12,Dominican Republic,British Virgin Islands,home,4.0,0.0,,,,,,,,,,,,,,,,,,,3,0,
698164,fifa.worldq.concacaf,2024-06-12,British Virgin Islands,Dominican Republic,away,0.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
698166,fifa.worldq.concacaf,2024-06-12,Puerto Rico,Anguilla,home,8.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698166,fifa.worldq.concacaf,2024-06-12,Anguilla,Puerto Rico,away,0.0,8.0,,,,,,,,,,,,,,,,,,,0,1,
698171,fifa.worldq.concacaf,2025-06-04,Dominica,British Virgin Islands,home,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698171,fifa.worldq.concacaf,2025-06-04,British Virgin Islands,Dominica,away,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
698170,fifa.worldq.concacaf,2025-06-04,Barbados,Aruba,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698170,fifa.worldq.concacaf,2025-06-04,Aruba,Barbados,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698173,fifa.worldq.concacaf,2025-06-04,Montserrat,Belize,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
698173,fifa.worldq.concacaf,2025-06-04,Belize,Montserrat,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
698169,fifa.worldq.concacaf,2025-06-04,Bermuda,Cayman Islands,home,5.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
698169,fifa.worldq.concacaf,2025-06-04,Cayman Islands,Bermuda,away,0.0,5.0,,,,,,,,,,,,,,,,,,,0,1,
698172,fifa.worldq.concacaf,2025-06-04,Grenada,Bahamas,home,6.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698172,fifa.worldq.concacaf,2025-06-04,Bahamas,Grenada,away,0.0,6.0,,,,,,,,,,,,,,,,,,,0,0,
698174,fifa.worldq.concacaf,2025-06-04,St. Vincent and the Grenadines,Anguilla,home,6.0,0.0,,,,,,,,,,,,,,,,,,,2,1,
698174,fifa.worldq.concacaf,2025-06-04,Anguilla,St. Vincent and the Grenadines,away,0.0,6.0,,,,,,,,,,,,,,,,,,,0,0,
698175,fifa.worldq.concacaf,2025-06-06,Antigua and Barbuda,Cuba,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
698175,fifa.worldq.concacaf,2025-06-06,Cuba,Antigua and Barbuda,away,1.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
698179,fifa.worldq.concacaf,2025-06-06,Suriname,Puerto Rico,home,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
698179,fifa.worldq.concacaf,2025-06-06,Puerto Rico,Suriname,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
698176,fifa.worldq.concacaf,2025-06-06,Curaçao,St. Lucia,home,4.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
698176,fifa.worldq.concacaf,2025-06-06,St. Lucia,Curaçao,away,0.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
698180,fifa.worldq.concacaf,2025-06-06,Trinidad and Tobago,St. Kitts and Nevis,home,6.0,2.0,,,,,,,,,,,,,,,,,,,2,0,
698180,fifa.worldq.concacaf,2025-06-06,St. Kitts and Nevis,Trinidad and Tobago,away,2.0,6.0,,,,,,,,,,,,,,,,,,,1,0,
698177,fifa.worldq.concacaf,2025-06-07,Guatemala,Dominican Republic,home,4.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
698177,fifa.worldq.concacaf,2025-06-07,Dominican Republic,Guatemala,away,2.0,4.0,,,,,,,,,,,,,,,,,,,2,0,
698178,fifa.worldq.concacaf,2025-06-07,Nicaragua,Guyana,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
698178,fifa.worldq.concacaf,2025-06-07,Guyana,Nicaragua,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,3,
698184,fifa.worldq.concacaf,2025-06-07,Anguilla,El Salvador,home,0.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
698184,fifa.worldq.concacaf,2025-06-07,El Salvador,Anguilla,away,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698185,fifa.worldq.concacaf,2025-06-07,British Virgin Islands,Jamaica,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
698185,fifa.worldq.concacaf,2025-06-07,Jamaica,British Virgin Islands,away,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
698186,fifa.worldq.concacaf,2025-06-07,Cayman Islands,Honduras,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
698186,fifa.worldq.concacaf,2025-06-07,Honduras,Cayman Islands,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
698182,fifa.worldq.concacaf,2025-06-07,Aruba,Haiti,home,0.0,5.0,,,,,,,,,,,,,,,,,,,0,0,
698182,fifa.worldq.concacaf,2025-06-07,Haiti,Aruba,away,5.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698181,fifa.worldq.concacaf,2025-06-07,Bahamas,Costa Rica,home,0.0,8.0,,,,,,,,,,,,,,,,,,,0,1,
698181,fifa.worldq.concacaf,2025-06-07,Costa Rica,Bahamas,away,8.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698183,fifa.worldq.concacaf,2025-06-08,Belize,Panama,home,0.0,2.0,,,,,,,,,,,,,,,,,,,0,2,
698183,fifa.worldq.concacaf,2025-06-08,Panama,Belize,away,2.0,0.0,,,,,,,,,,,,,,,,,,,1,2,
698192,fifa.worldq.concacaf,2025-06-10,St. Kitts and Nevis,Grenada,home,2.0,3.0,,,,,,,,,,,,,,,,,,,1,1,
698192,fifa.worldq.concacaf,2025-06-10,Grenada,St. Kitts and Nevis,away,3.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
698188,fifa.worldq.concacaf,2025-06-10,Cuba,Bermuda,home,1.0,2.0,,,,,,,,,,,,,,,,,,,0,2,
698188,fifa.worldq.concacaf,2025-06-10,Bermuda,Cuba,away,2.0,1.0,,,,,,,,,,,,,,,,,,,1,2,
698198,fifa.worldq.concacaf,2025-06-10,Haiti,Curaçao,home,1.0,5.0,,,,,,,,,,,,,,,,,,,0,0,
698198,fifa.worldq.concacaf,2025-06-10,Curaçao,Haiti,away,5.0,1.0,,,,,,,,,,,,,,,,,,,2,1,
698196,fifa.worldq.concacaf,2025-06-10,St. Lucia,Barbados,home,2.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698196,fifa.worldq.concacaf,2025-06-10,Barbados,St. Lucia,away,1.0,2.0,,,,,,,,,,,,,,,,,,,1,1,
698189,fifa.worldq.concacaf,2025-06-10,Dominican Republic,Dominica,home,5.0,0.0,,,,,,,,,,,,,,,,,,,4,0,
698189,fifa.worldq.concacaf,2025-06-10,Dominica,Dominican Republic,away,0.0,5.0,,,,,,,,,,,,,,,,,,,0,0,
698194,fifa.worldq.concacaf,2025-06-10,Jamaica,Guatemala,home,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698194,fifa.worldq.concacaf,2025-06-10,Guatemala,Jamaica,away,0.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
698191,fifa.worldq.concacaf,2025-06-11,Guyana,Montserrat,home,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
698191,fifa.worldq.concacaf,2025-06-11,Montserrat,Guyana,away,0.0,3.0,,,,,,,,,,,,,,,,,,,0,3,
698197,fifa.worldq.concacaf,2025-06-11,Panama,Nicaragua,home,3.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
698197,fifa.worldq.concacaf,2025-06-11,Nicaragua,Panama,away,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
698187,fifa.worldq.concacaf,2025-06-11,Costa Rica,Trinidad and Tobago,home,2.0,1.0,,,,,,,,,,,,,,,,,,,2,1,
698187,fifa.worldq.concacaf,2025-06-11,Trinidad and Tobago,Costa Rica,away,1.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
698190,fifa.worldq.concacaf,2025-06-11,El Salvador,Suriname,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698190,fifa.worldq.concacaf,2025-06-11,Suriname,El Salvador,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,3,
698195,fifa.worldq.concacaf,2025-06-11,Puerto Rico,St. Vincent and the Grenadines,home,2.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
698195,fifa.worldq.concacaf,2025-06-11,St. Vincent and the Grenadines,Puerto Rico,away,1.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
698193,fifa.worldq.concacaf,2025-06-11,Honduras,Antigua and Barbuda,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
698193,fifa.worldq.concacaf,2025-06-11,Antigua and Barbuda,Honduras,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
754236,fifa.worldq.concacaf,2025-09-04,Suriname,Panama,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
754236,fifa.worldq.concacaf,2025-09-04,Panama,Suriname,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
754237,fifa.worldq.concacaf,2025-09-05,Guatemala,El Salvador,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,2,
754237,fifa.worldq.concacaf,2025-09-05,El Salvador,Guatemala,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,3,
754238,fifa.worldq.concacaf,2025-09-05,Bermuda,Jamaica,home,0.0,4.0,,,,,,,,,,,,,,,,,,,0,0,
754238,fifa.worldq.concacaf,2025-09-05,Jamaica,Bermuda,away,4.0,0.0,,,,,,,,,,,,,,,,,,,2,1,
754239,fifa.worldq.concacaf,2025-09-06,Haiti,Honduras,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
754239,fifa.worldq.concacaf,2025-09-06,Honduras,Haiti,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
754240,fifa.worldq.concacaf,2025-09-06,Trinidad and Tobago,Curaçao,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,2,
754240,fifa.worldq.concacaf,2025-09-06,Curaçao,Trinidad and Tobago,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
754241,fifa.worldq.concacaf,2025-09-06,Nicaragua,Costa Rica,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
754241,fifa.worldq.concacaf,2025-09-06,Costa Rica,Nicaragua,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754242,fifa.worldq.concacaf,2025-09-09,El Salvador,Suriname,home,1.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
754242,fifa.worldq.concacaf,2025-09-09,Suriname,El Salvador,away,2.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
754243,fifa.worldq.concacaf,2025-09-09,Panama,Guatemala,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
754243,fifa.worldq.concacaf,2025-09-09,Guatemala,Panama,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,2,
754245,fifa.worldq.concacaf,2025-09-10,Curaçao,Bermuda,home,3.0,2.0,,,,,,,,,,,,,,,,,,,2,0,
754245,fifa.worldq.concacaf,2025-09-10,Bermuda,Curaçao,away,2.0,3.0,,,,,,,,,,,,,,,,,,,2,0,
754244,fifa.worldq.concacaf,2025-09-10,Jamaica,Trinidad and Tobago,home,2.0,0.0,,,,,,,,,,,,,,,,,,,1,2,
754244,fifa.worldq.concacaf,2025-09-10,Trinidad and Tobago,Jamaica,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
754246,fifa.worldq.concacaf,2025-09-10,Costa Rica,Haiti,home,3.0,3.0,,,,,,,,,,,,,,,,,,,2,0,
754246,fifa.worldq.concacaf,2025-09-10,Haiti,Costa Rica,away,3.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
754247,fifa.worldq.concacaf,2025-09-10,Honduras,Nicaragua,home,2.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
754247,fifa.worldq.concacaf,2025-09-10,Nicaragua,Honduras,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,1,
754248,fifa.worldq.concacaf,2025-10-10,Nicaragua,Haiti,home,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
754248,fifa.worldq.concacaf,2025-10-10,Haiti,Nicaragua,away,3.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
754249,fifa.worldq.concacaf,2025-10-10,Honduras,Costa Rica,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
754249,fifa.worldq.concacaf,2025-10-10,Costa Rica,Honduras,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,2,
754253,fifa.worldq.concacaf,2025-10-10,Suriname,Guatemala,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754253,fifa.worldq.concacaf,2025-10-10,Guatemala,Suriname,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754250,fifa.worldq.concacaf,2025-10-10,Bermuda,Trinidad and Tobago,home,0.0,3.0,,,,,,,,,,,,,,,,,,,0,1,
754250,fifa.worldq.concacaf,2025-10-10,Trinidad and Tobago,Bermuda,away,3.0,0.0,,,,,,,,,,,,,,,,,,,2,1,
754251,fifa.worldq.concacaf,2025-10-10,Curaçao,Jamaica,home,2.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
754251,fifa.worldq.concacaf,2025-10-10,Jamaica,Curaçao,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
754252,fifa.worldq.concacaf,2025-10-11,El Salvador,Panama,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,2,
754252,fifa.worldq.concacaf,2025-10-11,Panama,El Salvador,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
754255,fifa.worldq.concacaf,2025-10-14,Honduras,Haiti,home,3.0,0.0,,,,,,,,,,,,,,,,,,,3,0,
754255,fifa.worldq.concacaf,2025-10-14,Haiti,Honduras,away,0.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
754254,fifa.worldq.concacaf,2025-10-14,Costa Rica,Nicaragua,home,4.0,1.0,,,,,,,,,,,,,,,,,,,2,1,
754254,fifa.worldq.concacaf,2025-10-14,Nicaragua,Costa Rica,away,1.0,4.0,,,,,,,,,,,,,,,,,,,1,1,
754256,fifa.worldq.concacaf,2025-10-14,Curaçao,Trinidad and Tobago,home,1.0,1.0,,,,,,,,,,,,,,,,,,,1,1,
754256,fifa.worldq.concacaf,2025-10-14,Trinidad and Tobago,Curaçao,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,1,
754258,fifa.worldq.concacaf,2025-10-15,Jamaica,Bermuda,home,4.0,0.0,,,,,,,,,,,,,,,,,,,2,0,
754258,fifa.worldq.concacaf,2025-10-15,Bermuda,Jamaica,away,0.0,4.0,,,,,,,,,,,,,,,,,,,1,1,
754257,fifa.worldq.concacaf,2025-10-15,Panama,Suriname,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754257,fifa.worldq.concacaf,2025-10-15,Suriname,Panama,away,1.0,1.0,,,,,,,,,,,,,,,,,,,1,0,
754259,fifa.worldq.concacaf,2025-10-15,El Salvador,Guatemala,home,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754259,fifa.worldq.concacaf,2025-10-15,Guatemala,El Salvador,away,1.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
754260,fifa.worldq.concacaf,2025-11-13,Suriname,El Salvador,home,4.0,0.0,,,,,,,,,,,,,,,,,,,1,1,
754260,fifa.worldq.concacaf,2025-11-13,El Salvador,Suriname,away,0.0,4.0,,,,,,,,,,,,,,,,,,,0,3,
754265,fifa.worldq.concacaf,2025-11-14,Bermuda,Curaçao,home,0.0,7.0,,,,,,,,,,,,,,,,,,,0,1,
754265,fifa.worldq.concacaf,2025-11-14,Curaçao,Bermuda,away,7.0,0.0,,,,,,,,,,,,,,,,,,,2,1,
754264,fifa.worldq.concacaf,2025-11-14,Trinidad and Tobago,Jamaica,home,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754264,fifa.worldq.concacaf,2025-11-14,Jamaica,Trinidad and Tobago,away,1.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754263,fifa.worldq.concacaf,2025-11-14,Guatemala,Panama,home,2.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
754263,fifa.worldq.concacaf,2025-11-14,Panama,Guatemala,away,3.0,2.0,,,,,,,,,,,,,,,,,,,2,0,
754262,fifa.worldq.concacaf,2025-11-14,Haiti,Costa Rica,home,1.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
754262,fifa.worldq.concacaf,2025-11-14,Costa Rica,Haiti,away,0.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754261,fifa.worldq.concacaf,2025-11-14,Nicaragua,Honduras,home,2.0,0.0,,,,,,,,,,,,,,,,,,,1,0,
754261,fifa.worldq.concacaf,2025-11-14,Honduras,Nicaragua,away,0.0,2.0,,,,,,,,,,,,,,,,,,,0,0,
754270,fifa.worldq.concacaf,2025-11-19,Costa Rica,Honduras,home,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,
754270,fifa.worldq.concacaf,2025-11-19,Honduras,Costa Rica,away,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,
754269,fifa.worldq.concacaf,2025-11-19,Guatemala,Suriname,home,3.0,1.0,,,,,,,,,,,,,,,,,,,0,0,
754269,fifa.worldq.concacaf,2025-11-19,Suriname,Guatemala,away,1.0,3.0,,,,,,,,,,,,,,,,,,,0,0,
