event_id,comp,date,referee,yellows,reds,fouls
624040,uefa.nations,2022-09-23,Pavel Orel,0.0,0.0,15.0
624045,uefa.nations,2022-09-23,Carlos Del Cerro Grande,5.0,0.0,17.0
624041,uefa.nations,2022-09-23,Slavko Vincici,3.0,0.0,20.0
624039,uefa.nations,2022-09-23,Jesús Gil Manzano,3.0,0.0,29.0
624047,uefa.nations,2022-09-24,João Pinheiro,4.0,0.0,19.0
624038,uefa.nations,2022-09-24,,,,
624036,uefa.nations,2022-09-24,Glenn Nyberg,1.0,0.0,19.0
624037,uefa.nations,2022-09-24,Lawrence Visser,5.0,0.0,31.0
624032,uefa.nations,2022-09-24,Aleksei Kulbakov,3.0,0.0,35.0
624033,uefa.nations,2022-09-24,Srdjan Jovanovic,0.0,0.0,9.0
624031,uefa.nations,2022-09-24,Donatas Rumsas,5.0,0.0,24.0
624044,uefa.nations,2022-09-24,Sandro Scharer,8.0,0.0,30.0
624034,uefa.nations,2022-09-24,Georgi Kabakov ,4.0,0.0,17.0
624035,uefa.nations,2022-09-24,Clément Turpin,2.0,0.0,24.0
624029,uefa.nations,2022-09-25,Anastasios Papapetrou,6.0,0.0,32.0
624030,uefa.nations,2022-09-25,Stephanie Frappart,5.0,0.0,19.0
624028,uefa.nations,2022-09-25,Harm Osmers,5.0,1.0,15.0
624149,uefa.nations,2022-09-25,Nikola Dabanovic,6.0,0.0,25.0
624022,uefa.nations,2022-09-25,Artur Soares Dias,4.0,0.0,21.0
624023,uefa.nations,2022-09-25,Istvan Kovacs,2.0,0.0,15.0
624026,uefa.nations,2022-09-25,Sergey Boyko,3.0,0.0,19.0
624024,uefa.nations,2022-09-25,Giorgi Kruashvili,8.0,0.0,29.0
624021,uefa.nations,2022-09-25,Anthony Taylor,4.0,0.0,21.0
624025,uefa.nations,2022-09-25,Andris Treimanis,7.0,0.0,31.0
624017,uefa.nations,2022-09-26,Danny Makkelie,2.0,0.0,20.0
624016,uefa.nations,2022-09-26,Robert Harvey,6.0,0.0,22.0
624018,uefa.nations,2022-09-26,Benoit Bastien,3.0,0.0,28.0
624015,uefa.nations,2022-09-26,Francois Letexier,6.0,1.0,23.0
624014,uefa.nations,2022-09-26,Julian Weinberger,8.0,1.0,34.0
624013,uefa.nations,2022-09-26,Halil Meler,0.0,0.0,18.0
624020,uefa.nations,2022-09-26,Kateryna Monzul,2.0,0.0,30.0
624005,uefa.nations,2022-09-27,Ricardo de Burgos Bengoetxea,2.0,1.0,15.0
624007,uefa.nations,2022-09-27,Filip Glova,3.0,0.0,23.0
624011,uefa.nations,2022-09-27,Kristo  Tohver ,2.0,0.0,12.0
624008,uefa.nations,2022-09-27,Antonio Miguel Mateu Lahoz,2.0,0.0,19.0
624010,uefa.nations,2022-09-27,Daniele Orsato,5.0,0.0,29.0
624012,uefa.nations,2022-09-27,Rade Obrenovic,3.0,2.0,20.0
624006,uefa.nations,2022-09-27,,,,
624009,uefa.nations,2022-09-27,Felix Zwayer,5.0,0.0,20.0
624004,uefa.nations,2022-09-27,Irfan Peljto,2.0,0.0,21.0
624019,uefa.nations,2022-09-27,Anastasios Sidiropoulos ,7.0,0.0,20.0
654360,uefa.nations,2023-06-14,Istvan Kovacs,7.0,0.0,38.0
663883,uefa.nations,2023-06-15,Slavko Vincici,5.0,0.0,32.0
654362,uefa.nations,2023-06-18,Glenn Nyberg,4.0,0.0,31.0
654361,uefa.nations,2023-06-18,Felix Zwayer,4.0,0.0,29.0
663885,uefa.nations,2024-03-21,Giorgi Kruashvili,4.0,2.0,24.0
663887,uefa.nations,2024-03-26,Duje Strukan,2.0,0.0,26.0
698882,uefa.nations,2024-09-05,Balazs Berke,4.0,0.0,24.0
698883,uefa.nations,2024-09-05,Ovidiu Alin Hategan,4.0,1.0,30.0
698884,uefa.nations,2024-09-05,Daniel Siebert,7.0,2.0,30.0
698890,uefa.nations,2024-09-05,Matej Jug,7.0,0.0,22.0
698889,uefa.nations,2024-09-05,Marian Barbu,2.0,0.0,25.0
698888,uefa.nations,2024-09-05,Halil Meler,1.0,0.0,11.0
698887,uefa.nations,2024-09-05,Andris Treimanis,5.0,0.0,34.0
698886,uefa.nations,2024-09-05,Glenn Nyberg,3.0,0.0,31.0
698885,uefa.nations,2024-09-05,Serdar Gözübüyük,8.0,0.0,23.0
698891,uefa.nations,2024-09-06,Allard Lindhout,5.0,0.0,21.0
698894,uefa.nations,2024-09-06,Igor Pajac,6.0,0.0,37.0
698897,uefa.nations,2024-09-06,Michael Oliver,2.0,0.0,16.0
698898,uefa.nations,2024-09-06,Sandro Scharer,2.0,0.0,22.0
698893,uefa.nations,2024-09-06,Willy Delajod,7.0,0.0,32.0
698895,uefa.nations,2024-09-06,Aliyar Aghayev,5.0,1.0,19.0
698896,uefa.nations,2024-09-06,Radu Petrescu,6.0,0.0,27.0
698892,uefa.nations,2024-09-06,Rohit Saggi,6.0,1.0,32.0
698899,uefa.nations,2024-09-07,Manfredas Lukjancukas,5.0,0.0,22.0
698900,uefa.nations,2024-09-07,Nenad Minakovic,2.0,0.0,24.0
698901,uefa.nations,2024-09-07,Orel Grinfeld,6.0,0.0,31.0
698902,uefa.nations,2024-09-07,Mykola Balakin,5.0,0.0,33.0
698903,uefa.nations,2024-09-07,José María Sánchez Martínez,6.0,0.0,24.0
698906,uefa.nations,2024-09-07,Clément Turpin,1.0,0.0,24.0
698905,uefa.nations,2024-09-07,Urs Schnyder,5.0,0.0,18.0
698904,uefa.nations,2024-09-07,Donatas Rumsas,2.0,0.0,25.0
698907,uefa.nations,2024-09-07,Luís Godinho,2.0,0.0,30.0
698908,uefa.nations,2024-09-08,Lawrence Visser,6.0,0.0,30.0
698909,uefa.nations,2024-09-08,Anastasios Sidiropoulos ,7.0,0.0,31.0
698910,uefa.nations,2024-09-08,Chris Kavanagh,5.0,0.0,24.0
698912,uefa.nations,2024-09-08,Kristo  Tohver ,14.0,1.0,38.0
698911,uefa.nations,2024-09-08,Damian Sylwestrzak,4.0,0.0,28.0
698915,uefa.nations,2024-09-08,Francois Letexier,6.0,0.0,20.0
698916,uefa.nations,2024-09-08,Maurizio Mariani,6.0,0.0,21.0
698914,uefa.nations,2024-09-08,Sven Jablonski,1.0,1.0,14.0
698913,uefa.nations,2024-09-08,Irfan Peljto,5.0,1.0,19.0
698919,uefa.nations,2024-09-09,Sebastian Gishamer,3.0,0.0,24.0
698918,uefa.nations,2024-09-09,Tobias Stieler,4.0,0.0,18.0
698917,uefa.nations,2024-09-09,Ivan Kruzliak,3.0,0.0,23.0
698920,uefa.nations,2024-09-09,Georgi Kabakov ,6.0,0.0,27.0
698924,uefa.nations,2024-09-09,Nikola Dabanovic,1.0,0.0,14.0
698923,uefa.nations,2024-09-09,Rade Obrenovic,6.0,0.0,25.0
698922,uefa.nations,2024-09-09,João Pinheiro,3.0,0.0,22.0
698921,uefa.nations,2024-09-09,Enea Jorgji,3.0,0.0,17.0
698931,uefa.nations,2024-09-10,Duje Strukan,1.0,0.0,12.0
698925,uefa.nations,2024-09-10,Erik Lambrechts,3.0,0.0,23.0
698926,uefa.nations,2024-09-10,Mohammed Al-Hakim,4.0,0.0,29.0
698927,uefa.nations,2024-09-10,John Beaton,7.0,0.0,32.0
698928,uefa.nations,2024-09-10,Morten Krogh,1.0,0.0,15.0
698932,uefa.nations,2024-09-10,Marco Guida,3.0,0.0,20.0
698930,uefa.nations,2024-09-10,Davide Massa,4.0,0.0,20.0
698933,uefa.nations,2024-09-10,Harm Osmers,5.0,1.0,20.0
698929,uefa.nations,2024-09-10,Espen Eskas,5.0,0.0,25.0
698940,uefa.nations,2024-10-10,Jakob Sundberg,3.0,0.0,23.0
698941,uefa.nations,2024-10-10,Milos Milanovic,8.0,0.0,35.0
698936,uefa.nations,2024-10-10,Don Robertson,3.0,0.0,27.0
698935,uefa.nations,2024-10-10,Andrea Colombo,6.0,0.0,24.0
698934,uefa.nations,2024-10-10,Oleksiy Derevinskyi,4.0,0.0,18.0
698937,uefa.nations,2024-10-10,Aleksandar Stavrev,0.0,0.0,15.0
698938,uefa.nations,2024-10-10,Felix Zwayer,11.0,0.0,28.0
698943,uefa.nations,2024-10-10,Nikola Dabanovic,1.0,0.0,19.0
698939,uefa.nations,2024-10-10,Espen Eskas,3.0,1.0,26.0
698942,uefa.nations,2024-10-10,Manfredas Lukjancukas,2.0,0.0,16.0
698944,uefa.nations,2024-10-11,Robert Harvey,2.0,0.0,21.0
698946,uefa.nations,2024-10-11,Francois Letexier,6.0,0.0,19.0
698945,uefa.nations,2024-10-11,Benoit Bastien,2.0,0.0,27.0
698947,uefa.nations,2024-10-11,Lukas Fähndrich,2.0,1.0,27.0
698951,uefa.nations,2024-10-11,Antoni Bandic,7.0,0.0,24.0
698950,uefa.nations,2024-10-11,Maurizio Mariani,6.0,0.0,32.0
698949,uefa.nations,2024-10-11,Daniele Chiffi,5.0,0.0,29.0
698948,uefa.nations,2024-10-11,Julian Weinberger,8.0,0.0,20.0
698952,uefa.nations,2024-10-12,Ondrej Berka,5.0,0.0,27.0
698953,uefa.nations,2024-10-12,David Smajc,11.0,0.0,31.0
698954,uefa.nations,2024-10-12,Istvan Kovacs,4.0,0.0,21.0
698959,uefa.nations,2024-10-12,Henrik Nalbandyan,3.0,0.0,34.0
698955,uefa.nations,2024-10-12,Sascha Stegemann,6.0,0.0,25.0
698958,uefa.nations,2024-10-12,Serdar Gözübüyük,5.0,0.0,28.0
698957,uefa.nations,2024-10-12,Simone Sozza,5.0,0.0,23.0
698956,uefa.nations,2024-10-12,Ivan Kruzliak,5.0,0.0,26.0
698960,uefa.nations,2024-10-13,Craig Pawson,5.0,0.0,20.0
698961,uefa.nations,2024-10-13,Stuart Attwell,3.0,0.0,22.0
698962,uefa.nations,2024-10-13,Giorgi Kruashvili,0.0,0.0,14.0
698963,uefa.nations,2024-10-13,Horatiu Fesnic,4.0,1.0,27.0
698964,uefa.nations,2024-10-13,John Brooks,6.0,0.0,34.0
698965,uefa.nations,2024-10-13,Tamas Bognar,4.0,0.0,16.0
698967,uefa.nations,2024-10-13,Philip Farrugia,3.0,0.0,23.0
698966,uefa.nations,2024-10-13,Joey Kooij,2.0,0.0,31.0
698968,uefa.nations,2024-10-14,Rohit Saggi,1.0,1.0,27.0
698969,uefa.nations,2024-10-14,Danny Makkelie,4.0,0.0,21.0
698974,uefa.nations,2024-10-14,Irfan Peljto,7.0,1.0,24.0
698973,uefa.nations,2024-10-14,Anthony Taylor,4.0,0.0,29.0
698972,uefa.nations,2024-10-14,Juxhin Xhaja,5.0,0.0,26.0
698971,uefa.nations,2024-10-14,Slavko Vincici,6.0,0.0,20.0
698970,uefa.nations,2024-10-14,Damian Sylwestrzak,6.0,0.0,21.0
698975,uefa.nations,2024-10-14,Ricardo de Burgos Bengoetxea,1.0,0.0,20.0
698977,uefa.nations,2024-10-14,Guillermo Cuadra Fernández,5.0,0.0,20.0
698976,uefa.nations,2024-10-14,Filip Glova,4.0,0.0,37.0
698978,uefa.nations,2024-10-15,Atilla Karaoglan,8.0,0.0,36.0
698979,uefa.nations,2024-10-15,Matej Jug,4.0,0.0,21.0
698985,uefa.nations,2024-10-15,Nick Walsh,5.0,0.0,29.0
698980,uefa.nations,2024-10-15,Jerome Brisard,4.0,0.0,27.0
698981,uefa.nations,2024-10-15,Alejandro José Hernández Hernández,4.0,1.0,23.0
698982,uefa.nations,2024-10-15,Lawrence Visser,5.0,0.0,32.0
698984,uefa.nations,2024-10-15,Daniel Stefanski,5.0,1.0,24.0
698983,uefa.nations,2024-10-15,Halil Meler,3.0,0.0,19.0
698986,uefa.nations,2024-11-14,Marian Barbu,1.0,1.0,20.0
698987,uefa.nations,2024-11-14,Anastasios Sidiropoulos ,6.0,0.0,11.0
698988,uefa.nations,2024-11-14,Radu Petrescu,5.0,0.0,17.0
698989,uefa.nations,2024-11-14,Tobias Stieler,3.0,0.0,18.0
698990,uefa.nations,2024-11-14,Daniel Siebert,5.0,0.0,28.0
698991,uefa.nations,2024-11-14,Goga Kikacheishvili,5.0,0.0,24.0
698992,uefa.nations,2024-11-14,Harm Osmers,2.0,0.0,18.0
698993,uefa.nations,2024-11-14,Michael Oliver,1.0,0.0,23.0
698994,uefa.nations,2024-11-15,Nenad Minakovic,6.0,0.0,43.0
698995,uefa.nations,2024-11-15,Rade Obrenovic,6.0,0.0,25.0
698996,uefa.nations,2024-11-15,Juri Frischer,6.0,0.0,25.0
698997,uefa.nations,2024-11-15,Luís Godinho,5.0,0.0,46.0
698998,uefa.nations,2024-11-15,Donatas Rumsas,5.0,0.0,21.0
698999,uefa.nations,2024-11-15,Morten Krogh,10.0,0.0,26.0
699000,uefa.nations,2024-11-15,Igor Pajac,10.0,0.0,32.0
699001,uefa.nations,2024-11-15,Orel Grinfeld,2.0,1.0,15.0
699002,uefa.nations,2024-11-15,Clément Turpin,5.0,0.0,28.0
699003,uefa.nations,2024-11-16,John Beaton,6.0,0.0,18.0
699004,uefa.nations,2024-11-16,Bulat Sariyev,7.0,0.0,42.0
699007,uefa.nations,2024-11-16,Chris Kavanagh,6.0,0.0,25.0
699006,uefa.nations,2024-11-16,Sven Jablonski,7.0,0.0,16.0
699005,uefa.nations,2024-11-16,Juan Martínez Munuera,3.0,0.0,23.0
699009,uefa.nations,2024-11-16,Sandro Scharer,3.0,0.0,26.0
699011,uefa.nations,2024-11-16,Vasilis Fotias,3.0,0.0,19.0
699010,uefa.nations,2024-11-16,Jesús Gil Manzano,3.0,0.0,24.0
699008,uefa.nations,2024-11-16,Mykola Balakin,6.0,1.0,28.0
699012,uefa.nations,2024-11-17,Georgi Kabakov ,3.0,0.0,18.0
699013,uefa.nations,2024-11-17,Daniel Schlager,6.0,0.0,15.0
699016,uefa.nations,2024-11-17,Glenn Nyberg,3.0,0.0,21.0
699017,uefa.nations,2024-11-17,Erik Lambrechts,6.0,1.0,16.0
699014,uefa.nations,2024-11-17,Willy Delajod,3.0,0.0,14.0
699015,uefa.nations,2024-11-17,Jasper Vergoote,2.0,0.0,24.0
699018,uefa.nations,2024-11-17,Sebastian Gishamer,5.0,0.0,24.0
699019,uefa.nations,2024-11-17,Slavko Vincici,3.0,0.0,33.0
699021,uefa.nations,2024-11-18,Allard Lindhout,8.0,0.0,35.0
699020,uefa.nations,2024-11-18,Davide Massa,2.0,0.0,16.0
699022,uefa.nations,2024-11-18,Kristoffer Hagenes,3.0,1.0,34.0
699028,uefa.nations,2024-11-18,Jeremie Pignard,6.0,0.0,31.0
699027,uefa.nations,2024-11-18,Elchin Masiyev,3.0,0.0,34.0
699026,uefa.nations,2024-11-18,Christian Dingert,5.0,0.0,23.0
699025,uefa.nations,2024-11-18,Luca Pairetto,2.0,1.0,24.0
699024,uefa.nations,2024-11-18,Felix Zwayer,4.0,1.0,21.0
699023,uefa.nations,2024-11-18,Bastian Dankert,3.0,0.0,25.0
699029,uefa.nations,2024-11-19,João Pinheiro,4.0,0.0,29.0
699030,uefa.nations,2024-11-19,Aliyar Aghayev,1.0,0.0,28.0
699045,uefa.nations,2024-11-19,Anastasios Papapetrou,9.0,0.0,23.0
699044,uefa.nations,2024-11-19,Duje Strukan,5.0,0.0,29.0
699043,uefa.nations,2024-11-19,Luka Bilbija,6.0,1.0,35.0
699046,uefa.nations,2024-11-19,Urs Schnyder,11.0,0.0,20.0
699031,uefa.nations,2024-11-19,Mikkel Redder,3.0,0.0,23.0
699041,uefa.nations,2024-11-19,Pawel Raczkowski,6.0,0.0,26.0
699042,uefa.nations,2024-11-19,António Nobre,8.0,0.0,24.0
723727,uefa.nations,2025-03-20,Radu Petrescu,3.0,0.0,21.0
723715,uefa.nations,2025-03-20,Ivan Kruzliak,4.0,0.0,30.0
723719,uefa.nations,2025-03-20,João Pinheiro,0.0,0.0,20.0
723725,uefa.nations,2025-03-20,Benoit Bastien,8.0,0.0,31.0
723709,uefa.nations,2025-03-20,Espen Eskas,2.0,0.0,24.0
723711,uefa.nations,2025-03-20,Irfan Peljto,2.0,0.0,14.0
723721,uefa.nations,2025-03-20,Tobias Stieler,2.0,0.0,19.0
723713,uefa.nations,2025-03-20,Francois Letexier,3.0,0.0,34.0
723723,uefa.nations,2025-03-20,Serdar Gözübüyük,4.0,0.0,20.0
723707,uefa.nations,2025-03-20,Glenn Nyberg,4.0,1.0,21.0
723729,uefa.nations,2025-03-20,Maurizio Mariani,1.0,0.0,20.0
723717,uefa.nations,2025-03-20,Sandro Scharer,1.0,0.0,17.0
723728,uefa.nations,2025-03-23,Anthony Taylor,4.0,0.0,20.0
723716,uefa.nations,2025-03-23,Felix Zwayer,7.0,0.0,31.0
723724,uefa.nations,2025-03-23,Jesús Gil Manzano,5.0,1.0,22.0
723722,uefa.nations,2025-03-23,Davide Massa,4.0,0.0,28.0
723720,uefa.nations,2025-03-23,José María Sánchez Martínez,4.0,1.0,17.0
723730,uefa.nations,2025-03-23,Istvan Kovacs,8.0,0.0,32.0
723718,uefa.nations,2025-03-23,Daniel Siebert,6.0,0.0,19.0
723710,uefa.nations,2025-03-23,Michael Oliver,8.0,0.0,38.0
723714,uefa.nations,2025-03-23,Szymon Marciniak,7.0,0.0,28.0
723712,uefa.nations,2025-03-23,Slavko Vincici,6.0,0.0,40.0
723726,uefa.nations,2025-03-23,Halil Meler,6.0,0.0,24.0
723708,uefa.nations,2025-03-23,Clément Turpin,3.0,0.0,25.0
723735,uefa.nations,2025-06-04,Slavko Vincici,5.0,0.0,19.0
723736,uefa.nations,2025-06-05,Michael Oliver,6.0,0.0,31.0
723737,uefa.nations,2025-06-08,Ivan Kruzliak,5.0,0.0,18.0
723738,uefa.nations,2025-06-08,Sandro Scharer,7.0,0.0,33.0
723731,uefa.nations,2026-03-26,Ivan Kruzliak,4.0,0.0,22.0
723733,uefa.nations,2026-03-26,Irfan Peljto,2.0,0.0,22.0
723732,uefa.nations,2026-03-31,Sandro Scharer,7.0,0.0,28.0
723734,uefa.nations,2026-03-31,Daniel Siebert,3.0,1.0,27.0
690705,conmebol.america,2024-06-21,Jesús Valenzuela,4.0,0.0,24.0
690706,conmebol.america,2024-06-22,Wilton Pereira Sampaio,4.0,0.0,37.0
690708,conmebol.america,2024-06-22,Wilmer Roldán,4.0,1.0,34.0
690707,conmebol.america,2024-06-23,Ismail Elfath,0.0,0.0,15.0
690709,conmebol.america,2024-06-23,Maurizio Mariani,4.0,0.0,25.0
690710,conmebol.america,2024-06-24,Piero Maza,1.0,0.0,21.0
690711,conmebol.america,2024-06-24,Dario Herrera,3.0,0.0,28.0
690712,conmebol.america,2024-06-25,César Arturo Ramos Palazuelos,3.0,0.0,23.0
690714,conmebol.america,2024-06-25,Mario Escobar,1.0,1.0,31.0
690713,conmebol.america,2024-06-26,Andrés Matonte,2.0,0.0,21.0
690716,conmebol.america,2024-06-26,Cristián Garay,4.0,0.0,26.0
690715,conmebol.america,2024-06-27,Raphael Claus,4.0,0.0,19.0
690717,conmebol.america,2024-06-27,Iván Arcides Barton Cisneros,5.0,2.0,23.0
690718,conmebol.america,2024-06-28,Juan Gabriel Benítez,1.0,0.0,26.0
690720,conmebol.america,2024-06-28,Gustavo Tejera,3.0,0.0,33.0
690719,conmebol.america,2024-06-29,Piero Maza,5.0,1.0,25.0
690721,conmebol.america,2024-06-30,César Arturo Ramos Palazuelos,6.0,0.0,31.0
690722,conmebol.america,2024-06-30,Wilmer Roldán,5.0,1.0,23.0
690724,conmebol.america,2024-07-01,Maurizio Mariani,2.0,0.0,16.0
690723,conmebol.america,2024-07-01,Mario Escobar,7.0,0.0,28.0
690726,conmebol.america,2024-07-02,Edina Alves Batista,3.0,0.0,25.0
690725,conmebol.america,2024-07-02,Kevin Paolo Ortega,3.0,0.0,24.0
690728,conmebol.america,2024-07-03,Jesús Valenzuela,5.0,0.0,33.0
690727,conmebol.america,2024-07-03,Yael Falcón Pérez,6.0,0.0,28.0
703946,conmebol.america,2024-07-05,Andrés Matonte,4.0,0.0,27.0
703947,conmebol.america,2024-07-06,Wilton Pereira Sampaio,3.0,0.0,20.0
703948,conmebol.america,2024-07-06,Maurizio Mariani,4.0,0.0,35.0
703949,conmebol.america,2024-07-07,Dario Herrera,4.0,1.0,41.0
703950,conmebol.america,2024-07-10,Piero Maza,4.0,0.0,20.0
703951,conmebol.america,2024-07-11,César Arturo Ramos Palazuelos,6.0,2.0,24.0
703952,conmebol.america,2024-07-14,Alexis Herrera,6.0,0.0,35.0
703953,conmebol.america,2024-07-15,Raphael Claus,4.0,0.0,26.0
668477,concacaf.gold,2023-06-25,César Arturo Ramos Palazuelos,3.0,0.0,24.0
668478,concacaf.gold,2023-06-25,Said Martinez,2.0,0.0,24.0
668479,concacaf.gold,2023-06-25,Daneion Parchment,8.0,0.0,33.0
668480,concacaf.gold,2023-06-26,Mario Escobar,4.0,0.0,26.0
668481,concacaf.gold,2023-06-26,Adonai Gonzalez,2.0,1.0,22.0
668482,concacaf.gold,2023-06-27,Drew Fischer,3.0,0.0,27.0
668483,concacaf.gold,2023-06-27,Rubiel Vazquez,4.0,0.0,30.0
668484,concacaf.gold,2023-06-28,Oshane Nation,8.0,0.0,38.0
668485,concacaf.gold,2023-06-28,Fernando Guerrero Ramírez,6.0,0.0,32.0
668486,concacaf.gold,2023-06-29,Juan Calderón,3.0,0.0,25.0
668487,concacaf.gold,2023-06-29,Armando Villarreal,6.0,2.0,31.0
668488,concacaf.gold,2023-06-30,Walter Lopez,2.0,0.0,19.0
668489,concacaf.gold,2023-06-30,"Martínez, Héctor",2.0,0.0,27.0
668490,concacaf.gold,2023-07-01,César Arturo Ramos Palazuelos,3.0,0.0,31.0
668491,concacaf.gold,2023-07-01,Iván Arcides Barton Cisneros,4.0,1.0,28.0
668492,concacaf.gold,2023-07-02,Marco Antonio Ortiz Nava,6.0,0.0,23.0
668493,concacaf.gold,2023-07-02,Adonai Gonzalez,2.0,0.0,16.0
668494,concacaf.gold,2023-07-02,Mario Escobar,2.0,0.0,18.0
668496,concacaf.gold,2023-07-03,Oshane Nation,2.0,0.0,17.0
668495,concacaf.gold,2023-07-03,Drew Fischer,10.0,0.0,31.0
668497,concacaf.gold,2023-07-04,Keylor Herrera Villalobos,3.0,0.0,29.0
668498,concacaf.gold,2023-07-04,Juan Calderón,5.0,1.0,32.0
668499,concacaf.gold,2023-07-05,Bryan López,6.0,0.0,23.0
668500,concacaf.gold,2023-07-05,Walter Lopez,6.0,0.0,32.0
678987,concacaf.gold,2023-07-08,César Arturo Ramos Palazuelos,0.0,0.0,22.0
678988,concacaf.gold,2023-07-09,"Martínez, Héctor",4.0,0.0,32.0
678985,concacaf.gold,2023-07-09,Drew Fischer,4.0,0.0,31.0
678986,concacaf.gold,2023-07-09,Marco Antonio Ortiz Nava,6.0,0.0,33.0
676879,concacaf.gold,2023-07-12,Walter Lopez,2.0,0.0,24.0
676878,concacaf.gold,2023-07-13,Mario Escobar,5.0,0.0,26.0
678990,concacaf.gold,2023-07-16,"Martínez, Héctor",8.0,0.0,41.0
735318,concacaf.gold,2025-06-15,Oshane Nation,5.0,0.0,21.0
735319,concacaf.gold,2025-06-15,Adonai Gonzalez,1.0,0.0,19.0
735320,concacaf.gold,2025-06-16,Walter Lopez,5.0,0.0,28.0
735321,concacaf.gold,2025-06-16,Joseph Dickerson,3.0,0.0,34.0
735322,concacaf.gold,2025-06-16,Keylor Herrera Villalobos,1.0,0.0,17.0
735323,concacaf.gold,2025-06-17,Juan Calderón,1.0,0.0,26.0
735324,concacaf.gold,2025-06-18,Katia Itzel García,4.0,0.0,36.0
735325,concacaf.gold,2025-06-18,Mario Escobar,0.0,0.0,24.0
735326,concacaf.gold,2025-06-18,Lukasz Szpala,8.0,0.0,25.0
735327,concacaf.gold,2025-06-19,Selvin Brown,1.0,0.0,31.0
735328,concacaf.gold,2025-06-19,Ismael Cornejo,3.0,1.0,25.0
735329,concacaf.gold,2025-06-20,Marco Antonio Ortiz Nava,3.0,0.0,17.0
735330,concacaf.gold,2025-06-20,Kwinsi Williams,8.0,0.0,27.0
735331,concacaf.gold,2025-06-21,Adonai Gonzalez,4.0,0.0,18.0
735332,concacaf.gold,2025-06-21,Juan Calderón,4.0,0.0,28.0
735333,concacaf.gold,2025-06-22,Walter Lopez,2.0,0.0,31.0
735334,concacaf.gold,2025-06-22,Keylor Herrera Villalobos,2.0,0.0,25.0
735335,concacaf.gold,2025-06-22,Katia Itzel García,1.0,0.0,19.0
735336,concacaf.gold,2025-06-23,Ismael Cornejo,6.0,1.0,22.0
735337,concacaf.gold,2025-06-23,Mario Escobar,7.0,0.0,21.0
735339,concacaf.gold,2025-06-24,Marco Antonio Ortiz Nava,4.0,0.0,22.0
735338,concacaf.gold,2025-06-24,Selvin Brown,4.0,0.0,26.0
735341,concacaf.gold,2025-06-25,Joseph Dickerson,4.0,2.0,30.0
735340,concacaf.gold,2025-06-25,Oshane Nation,5.0,0.0,26.0
735345,concacaf.gold,2025-06-28,Katia Itzel García,4.0,0.0,25.0
735343,concacaf.gold,2025-06-29,Lukasz Szpala,3.0,0.0,29.0
735344,concacaf.gold,2025-06-29,Keylor Herrera Villalobos,1.0,1.0,24.0
735342,concacaf.gold,2025-06-29,Walter Lopez,4.0,0.0,28.0
735346,concacaf.gold,2025-07-02,Oshane Nation,6.0,0.0,30.0
735347,concacaf.gold,2025-07-03,Juan Calderón,9.0,0.0,23.0
735348,concacaf.gold,2025-07-06,Mario Escobar,3.0,0.0,23.0
634317,concacaf.nations.league,2022-06-02,,2.0,0.0,0.0
634314,concacaf.nations.league,2022-06-02,,2.0,0.0,0.0
634316,concacaf.nations.league,2022-06-02,,5.0,0.0,0.0
634318,concacaf.nations.league,2022-06-02,,5.0,0.0,0.0
634290,concacaf.nations.league,2022-06-02,Fernando Gomez,2.0,0.0,31.0
634315,concacaf.nations.league,2022-06-03,,5.0,0.0,0.0
634324,concacaf.nations.league,2022-06-03,,1.0,0.0,0.0
634319,concacaf.nations.league,2022-06-03,,4.0,0.0,0.0
634320,concacaf.nations.league,2022-06-03,,6.0,0.0,0.0
634323,concacaf.nations.league,2022-06-03,,2.0,0.0,0.0
634322,concacaf.nations.league,2022-06-03,,2.0,0.0,0.0
634291,concacaf.nations.league,2022-06-04,Daneion Parchment,4.0,1.0,29.0
634321,concacaf.nations.league,2022-06-04,,3.0,0.0,0.0
634325,concacaf.nations.league,2022-06-04,,3.0,0.0,0.0
634293,concacaf.nations.league,2022-06-04,Selvin Brown,2.0,0.0,27.0
634326,concacaf.nations.league,2022-06-04,,0.0,0.0,0.0
634296,concacaf.nations.league,2022-06-05,Luis Enrique Santander Aguirre,1.0,0.0,22.0
634294,concacaf.nations.league,2022-06-05,Walter Lopez,3.0,0.0,29.0
634327,concacaf.nations.league,2022-06-05,,2.0,0.0,0.0
634328,concacaf.nations.league,2022-06-05,,4.0,0.0,0.0
634330,concacaf.nations.league,2022-06-05,,1.0,0.0,0.0
634329,concacaf.nations.league,2022-06-05,,7.0,0.0,0.0
634331,concacaf.nations.league,2022-06-05,,3.0,1.0,0.0
634332,concacaf.nations.league,2022-06-06,,2.0,0.0,0.0
634336,concacaf.nations.league,2022-06-06,,3.0,0.0,0.0
634334,concacaf.nations.league,2022-06-06,,6.0,0.0,0.0
634337,concacaf.nations.league,2022-06-06,,3.0,0.0,0.0
634335,concacaf.nations.league,2022-06-06,,6.0,0.0,0.0
634333,concacaf.nations.league,2022-06-07,,3.0,0.0,0.0
634295,concacaf.nations.league,2022-06-07,Juan Calderón,2.0,0.0,27.0
634338,concacaf.nations.league,2022-06-07,,4.0,0.0,0.0
634339,concacaf.nations.league,2022-06-07,,2.0,0.0,0.0
634292,concacaf.nations.league,2022-06-07,Jose Raul Torres,7.0,0.0,27.0
